key,ideaA,ideaB,persona,relatedness,generality,model,relatedness_human,generality_human
"('philosophyofscienceandthesciences', 'unityofscience')",unity of science,philosophy of science and the sciences,expert,4,0,mistral,4,0
"('philosophyofscienceandthesciences', 'unityofscience')",unity of science,philosophy of science and the sciences,phd,4,0,mistral,4,-1
"('philosophyofscienceandthesciences', 'unityofscience')",unity of science,philosophy of science and the sciences,phd,4,0,mistral,4,0
"('philosophyofscienceandthesciences', 'unityofscience')",unity of science,philosophy of science and the sciences,phd,4,0,mistral,4,0
"('philosophyofscienceandthesciences', 'unityofscience')",unity of science,philosophy of science and the sciences,phd,4,0,mistral,4,0
"('eternityoftheworld', 'metaphysics')",eternity of the world,metaphysics,expert,4,0,mistral,3,0
"('eternityoftheworld', 'metaphysics')",eternity of the world,metaphysics,phd,4,0,mistral,4,0
"('consciousnessandmentalcontent', 'mentalcontent')",consciousness and mental content,mental content,expert,4,0,mistral,4,-1
"('consciousnessandmentalcontent', 'mentalcontent')",consciousness and mental content,mental content,expert,4,0,mistral,4,0
"('consciousnessandmentalcontent', 'mentalcontent')",consciousness and mental content,mental content,expert,4,0,mistral,2,-1
"('consciousnessandmentalcontent', 'mentalcontent')",consciousness and mental content,mental content,phd,3,0,mistral,4,3
"('philosophyofreligion', 'taoism')",taoism,philosophy of religion,expert,2,0,mistral,4,0
"('philosophyofreligion', 'taoism')",taoism,philosophy of religion,expert,2,0,mistral,3,0
"('philosophyofreligion', 'taoism')",taoism,philosophy of religion,phd,2,0,mistral,4,0
"('philosophyofreligion', 'taoism')",taoism,philosophy of religion,phd,2,0,mistral,4,0
"('philosophyofreligion', 'taoism')",taoism,philosophy of religion,phd,2,0,mistral,4,0
"('bioethics', 'personalidentityandethics')",personal identity and ethics,bioethics,expert,3,1,mistral,2,1
"('bioethics', 'personalidentityandethics')",personal identity and ethics,bioethics,phd,2,0,mistral,2,0
"('bioethics', 'personalidentityandethics')",personal identity and ethics,bioethics,phd,2,0,mistral,4,2
"('ancienttheoriesofsoul', 'philosophyofmind')",ancient theories of soul,philosophy of mind,expert,3,0,mistral,2,-1
"('ancienttheoriesofsoul', 'philosophyofmind')",ancient theories of soul,philosophy of mind,expert,3,0,mistral,2,3
"('ancienttheoriesofsoul', 'philosophyofmind')",ancient theories of soul,philosophy of mind,expert,3,0,mistral,1,0
"('ancienttheoriesofsoul', 'philosophyofmind')",ancient theories of soul,philosophy of mind,phd,3,0,mistral,3,0
"('ancienttheoriesofsoul', 'philosophyofmind')",ancient theories of soul,philosophy of mind,phd,3,0,mistral,2,0
"('atheism', 'philosophyofreligion')",atheism,philosophy of religion,expert,4,0,mistral,4,3
"('atheism', 'philosophyofreligion')",atheism,philosophy of religion,expert,4,0,mistral,4,0
"('atheism', 'philosophyofreligion')",atheism,philosophy of religion,phd,4,0,mistral,4,0
"('atheism', 'philosophyofreligion')",atheism,philosophy of religion,phd,4,0,mistral,4,0
"('cartesiandualism', 'perception')",cartesian dualism,perception,expert,3,0,mistral,3,3
"('cartesiandualism', 'perception')",cartesian dualism,perception,phd,2,-1,mistral,0,-1
"('aristotelianism', 'metaphysics')",aristotelianism,metaphysics,expert,4,0,mistral,3,0
"('aristotelianism', 'metaphysics')",aristotelianism,metaphysics,phd,4,0,mistral,3,0
"('ethics', 'religionandmorality')",religion and morality,ethics,expert,4,0,mistral,4,3
"('ethics', 'religionandmorality')",religion and morality,ethics,phd,4,0,mistral,2,3
"('philosophyofreligion', 'satanism')",satanism,philosophy of religion,expert,2,0,mistral,3,0
"('philosophyofreligion', 'satanism')",satanism,philosophy of religion,phd,2,0,mistral,1,0
"('philosophyofreligion', 'satanism')",satanism,philosophy of religion,phd,2,0,mistral,4,0
"('philosophyofreligion', 'satanism')",satanism,philosophy of religion,phd,2,0,mistral,4,0
"('perception', 'teleosemantics')",teleosemantics,perception,expert,2,0,mistral,2,2
"('perception', 'teleosemantics')",teleosemantics,perception,phd,2,0,mistral,2,1
"('internalismandexternalism', 'perception')",internalism and externalism,perception,expert,3,0,mistral,3,1
"('internalismandexternalism', 'perception')",internalism and externalism,perception,phd,3,0,mistral,1,1
"('hilbertsprogram', 'philosophyofscienceandthesciences')",hilbert's program,philosophy of science and the sciences,expert,4,0,mistral,1,0
"('hilbertsprogram', 'philosophyofscienceandthesciences')",hilbert's program,philosophy of science and the sciences,phd,2,0,mistral,4,-1
"('hilbertsprogram', 'philosophyofscienceandthesciences')",hilbert's program,philosophy of science and the sciences,phd,2,0,mistral,3,0
"('philosophyofreligion', 'pragmaticargumentsandbeliefingod')",pragmatic arguments and belief in god,philosophy of religion,expert,4,0,mistral,3,0
"('philosophyofreligion', 'pragmaticargumentsandbeliefingod')",pragmatic arguments and belief in god,philosophy of religion,expert,4,0,mistral,4,0
"('philosophyofreligion', 'pragmaticargumentsandbeliefingod')",pragmatic arguments and belief in god,philosophy of religion,phd,3,0,mistral,4,0
"('philosophyofreligion', 'pragmaticargumentsandbeliefingod')",pragmatic arguments and belief in god,philosophy of religion,phd,3,0,mistral,4,0
"('philosophyofreligion', 'pragmaticargumentsandbeliefingod')",pragmatic arguments and belief in god,philosophy of religion,phd,3,0,mistral,4,0
"('continentalfeminism', 'continentalphilosophy')",continental feminism,continental philosophy,expert,3,0,mistral,3,1
"('continentalfeminism', 'continentalphilosophy')",continental feminism,continental philosophy,phd,4,0,mistral,4,0
"('epistemology', 'logos')",logos,epistemology,expert,3,0,mistral,0,-1
"('epistemology', 'logos')",logos,epistemology,phd,2,1,mistral,2,3
"('artificialintelligence', 'computation')",artificial intelligence,computation,course_taker,4,0,mistral,4,1
"('artificialintelligence', 'computation')",artificial intelligence,computation,expert,4,0,mistral,4,-1
"('classicalphysics', 'philosophyofscienceandthesciences')",classical physics,philosophy of science and the sciences,expert,3,0,mistral,2,0
"('classicalphysics', 'philosophyofscienceandthesciences')",classical physics,philosophy of science and the sciences,phd,2,0,mistral,4,-1
"('classicalphysics', 'philosophyofscienceandthesciences')",classical physics,philosophy of science and the sciences,phd,2,0,mistral,3,0
"('feministmetaphysics', 'metaphysics')",feminist metaphysics,metaphysics,expert,3,0,mistral,3,0
"('feministmetaphysics', 'metaphysics')",feminist metaphysics,metaphysics,phd,3,0,mistral,4,0
"('feministmetaphysics', 'metaphysics')",feminist metaphysics,metaphysics,phd,3,0,mistral,2,3
"('japanesephilosophy', 'zenbuddhism')",zen buddhism,japanese philosophy,expert,4,0,mistral,-1,0
"('japanesephilosophy', 'zenbuddhism')",zen buddhism,japanese philosophy,phd,4,0,mistral,4,-1
"('socialandpoliticalphilosophy', 'socialphilosophy')",social philosophy,social and political philosophy,expert,4,0,mistral,4,1
"('socialandpoliticalphilosophy', 'socialphilosophy')",social philosophy,social and political philosophy,phd,4,0,mistral,4,0
"('philosophyoflanguage', 'privatelanguageargument')",private language argument,philosophy of language,expert,3,0,mistral,-1,0
"('philosophyoflanguage', 'privatelanguageargument')",private language argument,philosophy of language,phd,3,0,mistral,4,0
"('implicature', 'pragmatics')",implicature,pragmatics,expert,4,0,mistral,4,0
"('implicature', 'pragmatics')",implicature,pragmatics,phd,4,0,mistral,4,0
"('implicature', 'pragmatics')",implicature,pragmatics,phd,4,0,mistral,4,0
"('axiomatictheoriesoftruth', 'philosophyoflanguage')",axiomatic theories of truth,philosophy of language,expert,3,0,mistral,-1,0
"('axiomatictheoriesoftruth', 'philosophyoflanguage')",axiomatic theories of truth,philosophy of language,phd,4,0,mistral,4,0
"('naturallawtradition', 'philosophyofreligion')",natural law tradition,philosophy of religion,expert,2,0,mistral,2,1
"('naturallawtradition', 'philosophyofreligion')",natural law tradition,philosophy of religion,phd,2,0,mistral,4,2
"('naturallawtradition', 'philosophyofreligion')",natural law tradition,philosophy of religion,phd,2,0,mistral,4,0
"('bayesstheorem', 'philosophyofscienceandthesciences')",bayes's theorem,philosophy of science and the sciences,expert,3,0,mistral,3,0
"('bayesstheorem', 'philosophyofscienceandthesciences')",bayes's theorem,philosophy of science and the sciences,phd,2,0,mistral,3,-1
"('bayesstheorem', 'philosophyofscienceandthesciences')",bayes's theorem,philosophy of science and the sciences,phd,2,0,mistral,4,0
"('bayesstheorem', 'philosophyofscienceandthesciences')",bayes's theorem,philosophy of science and the sciences,phd,2,0,mistral,3,0
"('bayesstheorem', 'philosophyofscienceandthesciences')",bayes's theorem,philosophy of science and the sciences,phd,2,0,mistral,1,0
"('biologicalaltruism', 'philosophyofbiology')",biological altruism,philosophy of biology,expert,4,0,mistral,4,0
"('biologicalaltruism', 'philosophyofbiology')",biological altruism,philosophy of biology,phd,3,0,mistral,4,0
"('artificialintelligence', 'temporallogic')",temporal logic,artificial intelligence,expert,2,0,mistral,3,-1
"('artificialintelligence', 'temporallogic')",temporal logic,artificial intelligence,phd,2,-1,mistral,1,-1
"('metaphysicsandlanguage', 'philosophyoflanguage')",metaphysics and language,philosophy of language,expert,4,1,mistral,-1,2
"('metaphysicsandlanguage', 'philosophyoflanguage')",metaphysics and language,philosophy of language,phd,4,1,mistral,4,0
"('ethics', 'medievaltheoriesofpracticalreason')",medieval theories of practical reason,ethics,expert,3,0,mistral,1,0
"('ethics', 'medievaltheoriesofpracticalreason')",medieval theories of practical reason,ethics,phd,3,0,mistral,2,0
"('indispensabilityargumentsinthephilosophyofmathematics', 'philosophyofscienceandthesciences')",indispensability arguments in the philosophy of mathematics,philosophy of science and the sciences,expert,2,0,mistral,4,0
"('indispensabilityargumentsinthephilosophyofmathematics', 'philosophyofscienceandthesciences')",indispensability arguments in the philosophy of mathematics,philosophy of science and the sciences,phd,2,0,mistral,2,-1
"('indispensabilityargumentsinthephilosophyofmathematics', 'philosophyofscienceandthesciences')",indispensability arguments in the philosophy of mathematics,philosophy of science and the sciences,phd,2,0,mistral,3,0
"('metaphysics', 'metaphysicsofcausation')",metaphysics of causation,metaphysics,expert,4,0,mistral,4,0
"('metaphysics', 'metaphysicsofcausation')",metaphysics of causation,metaphysics,phd,4,0,mistral,4,0
"('activationvalue', 'artificialintelligence')",activation value,artificial intelligence,expert,2,0,mistral,3,-1
"('activationvalue', 'artificialintelligence')",activation value,artificial intelligence,phd,2,0,mistral,1,0
"('developmentalbiology', 'trait')",trait,developmental biology,expert,2,0,mistral,4,2
"('developmentalbiology', 'trait')",trait,developmental biology,phd,2,0,mistral,4,0
"('bioethics', 'doctrineofdoubleeffect')",doctrine of double effect,bioethics,expert,3,0,mistral,4,0
"('bioethics', 'doctrineofdoubleeffect')",doctrine of double effect,bioethics,phd,2,0,mistral,3,3
"('philosophyofchemistry', 'philosophyofphysics')",philosophy of chemistry,philosophy of physics,expert,4,2,mistral,4,2
"('philosophyofchemistry', 'philosophyofphysics')",philosophy of chemistry,philosophy of physics,phd,3,2,mistral,3,2
"('metaphysics', 'platosmiddleperiodmetaphysicsandepistemology')",plato's middle period metaphysics and epistemology,metaphysics,expert,4,0,mistral,2,0
"('metaphysics', 'platosmiddleperiodmetaphysicsandepistemology')",plato's middle period metaphysics and epistemology,metaphysics,phd,4,0,mistral,2,0
"('statisticalmechanicsandthermodynamics', 'thermodynamicasymmetryintime')",thermodynamic asymmetry in time,statistical mechanics and thermodynamics,expert,4,0,mistral,4,0
"('statisticalmechanicsandthermodynamics', 'thermodynamicasymmetryintime')",thermodynamic asymmetry in time,statistical mechanics and thermodynamics,phd,4,0,mistral,4,0
"('interpretation', 'quantummechanics')",interpretation,quantum mechanics,expert,2,1,mistral,1,3
"('interpretation', 'quantummechanics')",interpretation,quantum mechanics,phd,2,1,mistral,0,-1
"('approachestofeministphilosophy', 'continentalphilosophy')",approaches to feminist philosophy,continental philosophy,expert,2,0,mistral,3,3
"('approachestofeministphilosophy', 'continentalphilosophy')",approaches to feminist philosophy,continental philosophy,phd,2,0,mistral,2,0
"('life', 'philosophyofreligion')",life,philosophy of religion,expert,2,1,mistral,4,1
"('life', 'philosophyofreligion')",life,philosophy of religion,phd,2,1,mistral,3,1
"('life', 'philosophyofreligion')",life,philosophy of religion,phd,2,1,mistral,3,0
"('life', 'philosophyofreligion')",life,philosophy of religion,phd,2,1,mistral,2,0
"('contentsofperception', 'mentalcontent')",contents of perception,mental content,expert,4,0,mistral,4,0
"('contentsofperception', 'mentalcontent')",contents of perception,mental content,phd,3,0,mistral,4,0
"('mentalrepresentation', 'perception')",mental representation,perception,expert,4,0,mistral,4,0
"('mentalrepresentation', 'perception')",mental representation,perception,phd,3,0,mistral,3,1
"('goodnessandvaluetheory', 'metaphysics')",goodness and value theory,metaphysics,expert,2,0,mistral,1,2
"('goodnessandvaluetheory', 'metaphysics')",goodness and value theory,metaphysics,phd,2,0,mistral,2,2
"('intentionality', 'philosophyofmind')",intentionality,philosophy of mind,expert,4,0,mistral,4,-1
"('intentionality', 'philosophyofmind')",intentionality,philosophy of mind,expert,4,0,mistral,4,0
"('intentionality', 'philosophyofmind')",intentionality,philosophy of mind,expert,4,0,mistral,4,0
"('intentionality', 'philosophyofmind')",intentionality,philosophy of mind,phd,4,0,mistral,4,0
"('intentionality', 'philosophyofmind')",intentionality,philosophy of mind,phd,4,0,mistral,4,0
"('hardproblem', 'perception')",hard problem,perception,expert,3,0,mistral,3,0
"('hardproblem', 'perception')",hard problem,perception,phd,2,0,mistral,3,2
"('concepts', 'perception')",concepts,perception,expert,2,1,mistral,4,2
"('concepts', 'perception')",concepts,perception,phd,2,1,mistral,3,3
"('philosophyofmind', 'propernames')",proper names,philosophy of mind,expert,2,0,mistral,1,-1
"('philosophyofmind', 'propernames')",proper names,philosophy of mind,expert,2,0,mistral,2,3
"('philosophyofmind', 'propernames')",proper names,philosophy of mind,expert,2,0,mistral,1,3
"('philosophyofmind', 'propernames')",proper names,philosophy of mind,expert,2,0,mistral,3,0
"('philosophyofmind', 'propernames')",proper names,philosophy of mind,phd,2,0,mistral,3,3
"('folkpsychology', 'philosophyofscienceandthesciences')",folk psychology,philosophy of science and the sciences,expert,2,0,mistral,1,0
"('folkpsychology', 'philosophyofscienceandthesciences')",folk psychology,philosophy of science and the sciences,phd,2,0,mistral,4,-1
"('folkpsychology', 'philosophyofscienceandthesciences')",folk psychology,philosophy of science and the sciences,phd,2,0,mistral,3,0
"('folkpsychology', 'philosophyofscienceandthesciences')",folk psychology,philosophy of science and the sciences,phd,2,0,mistral,3,0
"('folkpsychology', 'philosophyofscienceandthesciences')",folk psychology,philosophy of science and the sciences,phd,2,0,mistral,2,0
"('computationandrepresentation', 'philosophyofmind')",computation and representation,philosophy of mind,expert,4,0,mistral,4,-1
"('computationandrepresentation', 'philosophyofmind')",computation and representation,philosophy of mind,expert,4,0,mistral,4,0
"('computationandrepresentation', 'philosophyofmind')",computation and representation,philosophy of mind,expert,4,0,mistral,4,0
"('computationandrepresentation', 'philosophyofmind')",computation and representation,philosophy of mind,phd,4,0,mistral,4,0
"('mentalrepresentation', 'philosophyofmind')",mental representation,philosophy of mind,expert,4,0,mistral,4,-1
"('mentalrepresentation', 'philosophyofmind')",mental representation,philosophy of mind,expert,4,0,mistral,4,0
"('mentalrepresentation', 'philosophyofmind')",mental representation,philosophy of mind,expert,4,0,mistral,4,0
"('mentalrepresentation', 'philosophyofmind')",mental representation,philosophy of mind,phd,4,0,mistral,4,0
"('mentalrepresentation', 'philosophyofmind')",mental representation,philosophy of mind,phd,4,0,mistral,3,0
"('mentalrepresentation', 'philosophyofmind')",mental representation,philosophy of mind,phd,4,0,mistral,4,0
"('metaphysics', 'processphilosophy')",process philosophy,metaphysics,expert,4,0,mistral,2,0
"('metaphysics', 'processphilosophy')",process philosophy,metaphysics,phd,3,0,mistral,2,0
"('metaphysics', 'philosophyofmathematics')",philosophy of mathematics,metaphysics,expert,2,0,mistral,2,3
"('metaphysics', 'philosophyofmathematics')",philosophy of mathematics,metaphysics,phd,2,0,mistral,3,2
"('metaphysics', 'philosophyofmathematics')",philosophy of mathematics,metaphysics,phd,2,0,mistral,3,2
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,expert,4,0,mistral,2,0
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,expert,4,0,mistral,4,0
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,expert,4,0,mistral,4,0
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,phd,4,0,mistral,4,-1
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,phd,4,0,mistral,2,0
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,phd,4,0,mistral,4,0
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,phd,4,0,mistral,2,0
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,phd,4,0,mistral,2,0
"('epistemology', 'epistemologyofreligion')",epistemology of religion,epistemology,phd,4,0,mistral,4,0
"('ancientphilosophyaristotle', 'metaphysics')",ancient philosophy (aristotle),metaphysics,expert,4,0,mistral,2,3
"('ancientphilosophyaristotle', 'metaphysics')",ancient philosophy (aristotle),metaphysics,phd,3,0,mistral,2,0
"('philosophyofchemistry', 'philosophyofmind')",philosophy of chemistry,philosophy of mind,expert,2,0,mistral,0,-1
"('philosophyofchemistry', 'philosophyofmind')",philosophy of chemistry,philosophy of mind,expert,2,0,mistral,1,3
"('philosophyofchemistry', 'philosophyofmind')",philosophy of chemistry,philosophy of mind,expert,2,0,mistral,1,2
"('philosophyofchemistry', 'philosophyofmind')",philosophy of chemistry,philosophy of mind,phd,2,0,mistral,0,0
"('philosophyofchemistry', 'philosophyofmind')",philosophy of chemistry,philosophy of mind,phd,2,0,mistral,0,-1
"('abstractobject', 'philosophyofmind')",abstract object,philosophy of mind,expert,3,0,mistral,2,-1
"('abstractobject', 'philosophyofmind')",abstract object,philosophy of mind,expert,3,0,mistral,1,3
"('abstractobject', 'philosophyofmind')",abstract object,philosophy of mind,expert,3,0,mistral,2,3
"('abstractobject', 'philosophyofmind')",abstract object,philosophy of mind,expert,3,0,mistral,1,1
"('abstractobject', 'philosophyofmind')",abstract object,philosophy of mind,phd,2,0,mistral,0,0
"('abstractobject', 'philosophyofmind')",abstract object,philosophy of mind,phd,2,0,mistral,2,3
"('japanesephilosophy', 'japanesezenbuddhistphilosophy')",japanese zen buddhist philosophy,japanese philosophy,novice,4,0,mistral,2,0
"('japanesephilosophy', 'japanesezenbuddhistphilosophy')",japanese zen buddhist philosophy,japanese philosophy,phd,4,0,mistral,4,0
"('japanesephilosophy', 'japanesezenbuddhistphilosophy')",japanese zen buddhist philosophy,japanese philosophy,phd,4,0,mistral,4,0
"('perception', 'philosophyofpsychology')",philosophy of psychology,perception,expert,3,0,mistral,4,1
"('perception', 'philosophyofpsychology')",philosophy of psychology,perception,phd,3,0,mistral,2,1
"('epistemology', 'feministphilosophy')",feminist philosophy,epistemology,expert,2,0,mistral,2,1
"('epistemology', 'feministphilosophy')",feminist philosophy,epistemology,phd,2,0,mistral,2,-1
"('epistemology', 'feministphilosophy')",feminist philosophy,epistemology,phd,2,0,mistral,2,2
"('epistemology', 'feministphilosophy')",feminist philosophy,epistemology,phd,2,0,mistral,1,1
"('aristotleoncausality', 'metaphysics')",aristotle on causality,metaphysics,expert,4,0,mistral,2,0
"('aristotleoncausality', 'metaphysics')",aristotle on causality,metaphysics,phd,4,0,mistral,4,0
"('aristotleoncausality', 'metaphysics')",aristotle on causality,metaphysics,phd,4,0,mistral,4,0
"('historyoflogic', 'inductivelogic')",inductive logic,history of logic,novice,2,0,mistral,3,-1
"('historyoflogic', 'inductivelogic')",inductive logic,history of logic,phd,2,0,mistral,2,0
"('philosophyofmind', 'psychiatry')",psychiatry,philosophy of mind,expert,3,0,mistral,4,-1
"('philosophyofmind', 'psychiatry')",psychiatry,philosophy of mind,expert,3,0,mistral,3,2
"('philosophyofmind', 'psychiatry')",psychiatry,philosophy of mind,expert,3,0,mistral,4,1
"('philosophyofmind', 'psychiatry')",psychiatry,philosophy of mind,phd,3,0,mistral,3,2
"('epistemologicalproblemsofmemory', 'philosophyofmind')",epistemological problems of memory,philosophy of mind,expert,3,0,mistral,3,-1
"('epistemologicalproblemsofmemory', 'philosophyofmind')",epistemological problems of memory,philosophy of mind,expert,3,0,mistral,4,0
"('epistemologicalproblemsofmemory', 'philosophyofmind')",epistemological problems of memory,philosophy of mind,expert,3,0,mistral,3,0
"('epistemologicalproblemsofmemory', 'philosophyofmind')",epistemological problems of memory,philosophy of mind,phd,2,0,mistral,3,0
"('epistemologicalproblemsofmemory', 'philosophyofmind')",epistemological problems of memory,philosophy of mind,phd,2,0,mistral,1,0
"('epistemologicalproblemsofmemory', 'philosophyofmind')",epistemological problems of memory,philosophy of mind,phd,2,0,mistral,4,3
"('medievalpoliticalphilosophy', 'philosophyofreligion')",medieval political philosophy,philosophy of religion,expert,2,0,mistral,2,2
"('medievalpoliticalphilosophy', 'philosophyofreligion')",medieval political philosophy,philosophy of religion,phd,2,0,mistral,1,0
"('medievalpoliticalphilosophy', 'philosophyofreligion')",medieval political philosophy,philosophy of religion,phd,2,0,mistral,2,0
"('medievalpoliticalphilosophy', 'philosophyofreligion')",medieval political philosophy,philosophy of religion,phd,2,0,mistral,3,0
"('lawandlanguage', 'philosophyoflanguage')",law and language,philosophy of language,expert,4,0,mistral,-1,2
"('lawandlanguage', 'philosophyoflanguage')",law and language,philosophy of language,phd,4,0,mistral,4,3
"('perception', 'problemofperception')",problem of perception,perception,expert,4,0,mistral,4,0
"('perception', 'problemofperception')",problem of perception,perception,phd,4,0,mistral,4,0
"('perception', 'problemofperception')",problem of perception,perception,phd,4,0,mistral,4,2
"('philosophyofbiology', 'philosophyofmind')",philosophy of biology,philosophy of mind,expert,3,3,mistral,2,-1
"('philosophyofbiology', 'philosophyofmind')",philosophy of biology,philosophy of mind,expert,3,3,mistral,2,2
"('philosophyofbiology', 'philosophyofmind')",philosophy of biology,philosophy of mind,expert,3,3,mistral,3,2
"('philosophyofbiology', 'philosophyofmind')",philosophy of biology,philosophy of mind,phd,2,0,mistral,2,2
"('metaphysics', 'scottishphilosophyinthe19thcentury')",scottish philosophy in the 19th century,metaphysics,expert,2,0,mistral,0,-1
"('metaphysics', 'scottishphilosophyinthe19thcentury')",scottish philosophy in the 19th century,metaphysics,phd,2,0,mistral,1,0
"('metaphysics', 'socialandpoliticalphilosophy')",social and political philosophy,metaphysics,expert,2,0,mistral,0,-1
"('metaphysics', 'socialandpoliticalphilosophy')",social and political philosophy,metaphysics,phd,2,1,mistral,0,-1
"('continentalphilosophy', 'intersectionsbetweenpragmatistandcontinentalfeminism')",intersections between pragmatist and continental feminism,continental philosophy,expert,4,0,mistral,4,1
"('continentalphilosophy', 'intersectionsbetweenpragmatistandcontinentalfeminism')",intersections between pragmatist and continental feminism,continental philosophy,phd,3,0,mistral,3,0
"('continentalphilosophy', 'intersectionsbetweenpragmatistandcontinentalfeminism')",intersections between pragmatist and continental feminism,continental philosophy,phd,3,0,mistral,-1,-1
"('ethics', 'virtuesandvices')",ethics,virtues and vices,course_taker,4,1,mistral,4,1
"('ethics', 'virtuesandvices')",ethics,virtues and vices,phd,4,1,mistral,3,3
"('mathematicallogic', 'philosophyofmind')",mathematical logic,philosophy of mind,expert,2,0,mistral,2,-1
"('mathematicallogic', 'philosophyofmind')",mathematical logic,philosophy of mind,expert,2,0,mistral,1,3
"('mathematicallogic', 'philosophyofmind')",mathematical logic,philosophy of mind,expert,2,0,mistral,1,3
"('mathematicallogic', 'philosophyofmind')",mathematical logic,philosophy of mind,expert,2,0,mistral,1,3
"('mathematicallogic', 'philosophyofmind')",mathematical logic,philosophy of mind,phd,2,0,mistral,2,3
"('eternityinchristianthought', 'metaphysics')",Eternity in Christian Thought,metaphysics,expert,3,0,mistral,3,0
"('eternityinchristianthought', 'metaphysics')",Eternity in Christian Thought,metaphysics,phd,2,0,mistral,4,0
"('historyoflogic', 'logicandgames')",logic and games,history of logic,novice,2,0,mistral,2,-1
"('historyoflogic', 'logicandgames')",logic and games,history of logic,phd,2,0,mistral,1,0
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,expert,3,1,mistral,2,-1
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,expert,3,1,mistral,2,-1
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,expert,3,1,mistral,2,2
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,expert,3,1,mistral,2,2
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,expert,3,1,mistral,2,1
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,expert,3,1,mistral,4,1
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,phd,2,1,mistral,2,3
"('philosophyofmind', 'realismandantirealism')",realism and anti-realism,philosophy of mind,phd,2,1,mistral,2,3
"('falsificationism', 'scientificmethodology')",falsificationism,scientific methodology,novice,3,0,mistral,4,0
"('falsificationism', 'scientificmethodology')",falsificationism,scientific methodology,phd,3,0,mistral,4,0
"('perception', 'psychologicalrelation')",psychological relation,perception,expert,3,0,mistral,4,1
"('perception', 'psychologicalrelation')",psychological relation,perception,phd,3,0,mistral,2,1
"('philosophyofscienceandthesciences', 'probability')",probability,philosophy of science and the sciences,expert,3,0,mistral,2,1
"('philosophyofscienceandthesciences', 'probability')",probability,philosophy of science and the sciences,phd,4,0,mistral,4,-1
"('philosophyofscienceandthesciences', 'probability')",probability,philosophy of science and the sciences,phd,4,0,mistral,3,0
"('philosophyofscienceandthesciences', 'probability')",probability,philosophy of science and the sciences,phd,4,0,mistral,3,3
"('philosophyofscienceandthesciences', 'probability')",probability,philosophy of science and the sciences,phd,4,0,mistral,3,0
"('ethics', 'socialcontract')",social contract,ethics,expert,3,0,mistral,4,1
"('ethics', 'socialcontract')",social contract,ethics,phd,3,0,mistral,3,0
"('epistemology', 'philosophyofbiology')",philosophy of biology,epistemology,expert,2,0,mistral,3,2
"('epistemology', 'philosophyofbiology')",philosophy of biology,epistemology,phd,2,0,mistral,1,2
"('identityofindiscernibles', 'metaphysics')",identity of indiscernibles,metaphysics,expert,3,0,mistral,4,0
"('identityofindiscernibles', 'metaphysics')",identity of indiscernibles,metaphysics,phd,3,0,mistral,4,0
"('backwardcausation', 'causation')",backward causation,causation,expert,4,0,mistral,4,0
"('backwardcausation', 'causation')",backward causation,causation,phd,3,0,mistral,4,0
"('aestheticsandphilosophyofart', 'philosophyofcomposition')",aesthetics and philosophy of art,philosophy of composition,course_taker,4,0,mistral,2,-1
"('aestheticsandphilosophyofart', 'philosophyofcomposition')",aesthetics and philosophy of art,philosophy of composition,course_taker,4,0,mistral,-1,-1
"('aestheticsandphilosophyofart', 'philosophyofcomposition')",aesthetics and philosophy of art,philosophy of composition,phd,3,0,mistral,3,0
"('epistemology', 'scientificmethodology')",scientific methodology,epistemology,expert,4,0,mistral,3,0
"('epistemology', 'scientificmethodology')",scientific methodology,epistemology,phd,3,0,mistral,1,0
"('animalcognition', 'cognitivescience')",animal cognition,cognitive science,expert,4,0,mistral,4,0
"('animalcognition', 'cognitivescience')",animal cognition,cognitive science,expert,4,0,mistral,4,-1
"('animalcognition', 'cognitivescience')",animal cognition,cognitive science,phd,4,0,mistral,4,0
"('animalcognition', 'cognitivescience')",animal cognition,cognitive science,phd,4,0,mistral,3,0
"('animalcognition', 'cognitivescience')",animal cognition,cognitive science,phd,4,0,mistral,4,0
"('argumentsfortheexistenceofgod', 'philosophyofreligion')",arguments for the existence of god,philosophy of religion,expert,4,0,mistral,4,0
"('argumentsfortheexistenceofgod', 'philosophyofreligion')",arguments for the existence of god,philosophy of religion,expert,4,0,mistral,4,0
"('argumentsfortheexistenceofgod', 'philosophyofreligion')",arguments for the existence of god,philosophy of religion,phd,4,0,mistral,4,0
