key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('analysis', 'metaphysics')",analysis,metaphysics,2,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:35.724648+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyoflanguage', 'syntax')",philosophy of language,syntax,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:37.058974+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyoflanguage', 'syntax')",philosophy of language,syntax,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:40.106751+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyoflanguage', 'syntax')",philosophy of language,syntax,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:41.489594+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('africanandafricanamericanphilosophy', 'race')",race,african and african-american philosophy,4,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:42.826043+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('africanandafricanamericanphilosophy', 'race')",race,african and african-american philosophy,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:44.216430+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('africanandafricanamericanphilosophy', 'race')",race,african and african-american philosophy,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:45.663838+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'languagelearning')",language learning,cognitive science,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:46.997162+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'languagelearning')",language learning,cognitive science,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:48.327202+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'languagelearning')",language learning,cognitive science,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:49.661682+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('aspectsofconsciousness', 'unityofconsciousness')",unity of consciousness,aspects of consciousness,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:51.005336+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('aspectsofconsciousness', 'unityofconsciousness')",unity of consciousness,aspects of consciousness,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:52.336901+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aspectsofconsciousness', 'unityofconsciousness')",unity of consciousness,aspects of consciousness,4,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:53.711034+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'transworldidentity')",transworld identity,epistemology,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:55.050860+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'transworldidentity')",transworld identity,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:56.369945+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'transworldidentity')",transworld identity,epistemology,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:57.743123+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('judaism', 'philosophyofreligion')",judaism,philosophy of religion,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:27:59.162623+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('judaism', 'philosophyofreligion')",judaism,philosophy of religion,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:00.623674+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('judaism', 'philosophyofreligion')",judaism,philosophy of religion,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:01.960565+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'processtheism')",process theism,metaphysics,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:03.305377+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'processtheism')",process theism,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:04.662293+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'processtheism')",process theism,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:06.025929+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,metaphysics,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:07.372503+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:08.700569+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,metaphysics,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:10.045456+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('creationism', 'philosophyofreligion')",creationism,philosophy of religion,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:11.381034+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('creationism', 'philosophyofreligion')",creationism,philosophy of religion,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:12.794574+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('creationism', 'philosophyofreligion')",creationism,philosophy of religion,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:14.120541+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'historyofscience')",history of science,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:15.474331+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'historyofscience')",history of science,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:16.852199+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'historyofscience')",history of science,epistemology,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:18.206010+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('causation', 'counterfactualtheoriesofcausation')",counterfactual theories of causation,causation,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:19.784385+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('causation', 'counterfactualtheoriesofcausation')",counterfactual theories of causation,causation,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:21.178926+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('causation', 'counterfactualtheoriesofcausation')",counterfactual theories of causation,causation,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:22.574183+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('consciousnessandintentionality', 'philosophyofmind')",consciousness and intentionality,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:23.926014+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousnessandintentionality', 'philosophyofmind')",consciousness and intentionality,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:25.279460+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousnessandintentionality', 'philosophyofmind')",consciousness and intentionality,philosophy of mind,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:26.741301+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('descartesepistemology', 'philosophyofmind')",descartes' epistemology,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:28.062245+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('descartesepistemology', 'philosophyofmind')",descartes' epistemology,philosophy of mind,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:29.391197+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('descartesepistemology', 'philosophyofmind')",descartes' epistemology,philosophy of mind,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:30.829194+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('descartesmodalmetaphysics', 'philosophyofmind')",descartes' modal metaphysics,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:32.183647+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('descartesmodalmetaphysics', 'philosophyofmind')",descartes' modal metaphysics,philosophy of mind,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:33.567834+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('descartesmodalmetaphysics', 'philosophyofmind')",descartes' modal metaphysics,philosophy of mind,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:34.977552+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'explanation')",cognitive science,explanation,3,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:36.361624+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'explanation')",cognitive science,explanation,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:37.687771+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'explanation')",cognitive science,explanation,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:39.032158+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofmind', 'probability')",probability,philosophy of mind,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:40.456347+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'probability')",probability,philosophy of mind,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:41.825309+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'probability')",probability,philosophy of mind,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:43.235434+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('dadaism', 'perception')",dadaism,perception,2,-1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:45.409665+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('dadaism', 'perception')",dadaism,perception,2,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:47.504929+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('dadaism', 'perception')",dadaism,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:48.845781+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'computationaltheoryofmind')",computational theory of mind,cognitive science,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:50.210246+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'computationaltheoryofmind')",computational theory of mind,cognitive science,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:51.830353+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'computationaltheoryofmind')",computational theory of mind,cognitive science,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:53.168577+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('artificialintelligence', 'chineseroomargument')",chinese room argument,artificial intelligence,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:54.496180+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'chineseroomargument')",chinese room argument,artificial intelligence,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:56.001220+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'chineseroomargument')",chinese room argument,artificial intelligence,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:57.451883+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('daoism', 'philosophyofreligion')",daoism,philosophy of religion,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:28:58.801572+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('daoism', 'philosophyofreligion')",daoism,philosophy of religion,2,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:00.164837+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('daoism', 'philosophyofreligion')",daoism,philosophy of religion,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:01.484948+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'evolutionaryepistemology')",evolutionary epistemology,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:02.825865+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'evolutionaryepistemology')",evolutionary epistemology,epistemology,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:04.181247+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'evolutionaryepistemology')",evolutionary epistemology,epistemology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:05.505364+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('causationinthelaw', 'philosophyoflaw')",causation in the law,philosophy of law,4,0,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:06.862683+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('causationinthelaw', 'philosophyoflaw')",causation in the law,philosophy of law,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:08.253046+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('causationinthelaw', 'philosophyoflaw')",causation in the law,philosophy of law,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:09.637127+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofmind', 'problemofperception')",problem of perception,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:10.971410+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'problemofperception')",problem of perception,philosophy of mind,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:12.295851+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'problemofperception')",problem of perception,philosophy of mind,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:13.696991+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('consciousnessandpsychology', 'philosophyofmind')",consciousness and psychology,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:15.080513+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousnessandpsychology', 'philosophyofmind')",consciousness and psychology,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:16.470319+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousnessandpsychology', 'philosophyofmind')",consciousness and psychology,philosophy of mind,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:17.824625+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('body', 'perception')",body,perception,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:19.184592+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('body', 'perception')",body,perception,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:20.517009+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('body', 'perception')",body,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:21.859996+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'singularpropositions')",singular propositions,metaphysics,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:23.202848+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'singularpropositions')",singular propositions,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:24.546615+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'singularpropositions')",singular propositions,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:25.883014+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofmind', 'philosophyofphysics')",philosophy of physics,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:27.241495+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'philosophyofphysics')",philosophy of physics,philosophy of mind,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:28.615090+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'philosophyofphysics')",philosophy of physics,philosophy of mind,3,2,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:29.935179+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('aposterioriknowledge', 'perception')",a posteriori knowledge,perception,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:31.303986+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('aposterioriknowledge', 'perception')",a posteriori knowledge,perception,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:32.644655+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aposterioriknowledge', 'perception')",a posteriori knowledge,perception,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:33.995851+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('emotionsinthechristiantradition', 'philosophyofreligion')",emotions in the christian tradition,philosophy of religion,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:35.434637+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('emotionsinthechristiantradition', 'philosophyofreligion')",emotions in the christian tradition,philosophy of religion,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:37.224668+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('emotionsinthechristiantradition', 'philosophyofreligion')",emotions in the christian tradition,philosophy of religion,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:38.584318+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('consciousnessandintentionality', 'intentionality')",consciousness and intentionality,intentionality,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:39.927836+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousnessandintentionality', 'intentionality')",consciousness and intentionality,intentionality,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:41.289986+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousnessandintentionality', 'intentionality')",consciousness and intentionality,intentionality,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:42.652796+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('perception', 'phenomenologicalapproachestoselfconsciousness')",phenomenological approaches to self-consciousness,perception,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:43.972248+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'phenomenologicalapproachestoselfconsciousness')",phenomenological approaches to self-consciousness,perception,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:45.314681+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'phenomenologicalapproachestoselfconsciousness')",phenomenological approaches to self-consciousness,perception,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:46.774720+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('antirealism', 'epistemology')",anti-realism,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:48.240137+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('antirealism', 'epistemology')",anti-realism,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:49.556023+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('antirealism', 'epistemology')",anti-realism,epistemology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:50.909792+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('experienceandperceptionoftime', 'perception')",experience and perception of time,perception,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:52.276799+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('experienceandperceptionoftime', 'perception')",experience and perception of time,perception,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:53.685971+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('experienceandperceptionoftime', 'perception')",experience and perception of time,perception,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:55.027605+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('scientificmethodology', 'thescientificmethod')",the scientific method,scientific methodology,4,2,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:56.348258+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('scientificmethodology', 'thescientificmethod')",the scientific method,scientific methodology,4,2,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:57.760654+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('scientificmethodology', 'thescientificmethod')",the scientific method,scientific methodology,4,2,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:29:59.145181+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('mentalcontent', 'nonconceptualmentalcontent')",nonconceptual mental content,mental content,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:30:00.501911+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('mentalcontent', 'nonconceptualmentalcontent')",nonconceptual mental content,mental content,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:30:01.861772+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
